sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,prediction,truth
Male,Caucasian,59,0,0,0,2,0,0
Female,African-American,33,0,0,0,0,0,1
Male,Caucasian,39,0,0,0,21,0,0
Female,African-American,43,0,0,0,2,0,0
Male,African-American,36,3,0,2,19,1,1
Male,African-American,23,0,0,0,3,0,1
Female,Caucasian,43,0,0,0,3,0,1
Male,Caucasian,56,0,0,0,9,0,1
Female,African-American,20,0,0,0,1,0,1
Male,African-American,50,0,0,0,2,0,1
Male,Other,24,0,0,0,2,0,1
Female,Caucasian,54,0,0,0,1,0,0
Male,African-American,20,0,0,0,1,0,1
Male,Other,36,0,0,0,3,0,1
Female,African-American,36,0,0,0,3,0,1
Male,African-American,56,0,0,0,0,0,0
Male,African-American,25,1,0,0,2,0,1
Female,Caucasian,42,0,0,0,1,0,1
Male,African-American,48,0,0,0,4,0,0
Male,African-American,34,1,0,0,21,0,1
Male,Caucasian,28,0,0,0,0,0,0
Male,Caucasian,32,0,0,0,1,0,0
Female,Caucasian,31,0,0,0,2,0,0
Female,African-American,29,0,0,0,0,0,0
Female,African-American,24,0,0,0,4,0,1
Female,Caucasian,32,0,0,1,4,1,0
Male,African-American,37,0,0,0,20,0,1
Male,Caucasian,20,0,0,0,0,0,0
Male,African-American,24,0,0,0,1,0,1
Male,African-American,48,0,0,0,0,0,0
Male,African-American,25,1,2,0,9,1,1
Male,African-American,35,0,0,0,1,0,0
Male,African-American,21,0,0,0,1,0,1
Female,African-American,21,0,0,0,0,0,1
Male,African-American,21,0,1,0,1,0,0
Male,African-American,39,0,1,0,15,0,0
Male,Hispanic,25,0,0,0,0,0,0
Male,African-American,32,0,0,0,0,0,0
Male,Caucasian,44,0,0,0,0,0,0
Female,Caucasian,27,0,0,0,0,0,1
Male,African-American,22,0,0,0,0,0,0
Male,African-American,28,0,0,0,4,0,0
Male,African-American,26,0,0,0,0,0,0
Male,Other,23,0,0,0,0,0,1
Male,African-American,34,0,0,0,14,0,0
Male,African-American,22,0,0,0,3,0,0
Male,African-American,56,0,0,0,17,0,0
Male,African-American,40,0,0,0,1,0,0
Male,Caucasian,44,0,0,0,5,0,0
Male,African-American,22,0,0,1,0,0,1
Male,African-American,34,0,0,0,0,0,0
Male,Caucasian,33,0,0,0,1,0,0
Male,African-American,24,0,0,0,7,0,1
Male,Caucasian,20,0,0,0,0,0,0
Male,Hispanic,53,0,0,0,1,0,1
Male,African-American,60,0,0,0,13,0,0
Female,African-American,22,0,0,0,2,0,0
Male,Hispanic,43,0,0,0,0,0,0
Female,African-American,27,0,0,0,12,0,0
Male,African-American,33,0,0,0,3,0,1
Male,African-American,24,0,0,0,1,0,1
Male,Hispanic,25,0,1,0,6,0,0
Female,African-American,38,0,0,0,2,0,0
Male,Caucasian,24,0,0,0,3,0,1
Male,African-American,36,0,0,0,7,0,0
Male,Hispanic,48,0,0,0,1,0,0
Male,Caucasian,50,0,0,0,3,0,0
Male,Other,54,0,0,0,0,0,0
Male,African-American,45,0,0,0,2,0,0
Male,Other,36,0,0,0,0,0,0
Male,African-American,40,0,0,0,0,0,0
Female,Other,26,0,0,0,1,0,0
Female,Caucasian,42,0,0,0,0,0,0
Male,African-American,41,0,0,0,7,0,0
Male,Caucasian,34,0,0,1,5,1,1
Female,Caucasian,46,0,0,0,0,0,0
Male,Caucasian,26,0,0,0,1,0,0
Female,Caucasian,28,0,0,0,0,0,0
Male,African-American,27,0,0,0,1,0,0
Male,African-American,30,0,0,0,1,0,0
Male,Caucasian,23,0,0,2,2,1,1
Female,Hispanic,37,0,0,0,0,0,1
Male,Hispanic,26,0,0,0,0,0,0
Male,Hispanic,35,0,0,0,5,0,0
Male,African-American,45,0,0,0,1,0,0
Female,African-American,22,0,1,0,2,0,1
Female,Caucasian,22,0,0,1,5,1,0
Male,African-American,29,0,0,0,6,0,1
Female,African-American,32,0,0,0,3,0,0
Male,Caucasian,43,0,0,0,0,0,0
Female,African-American,30,0,0,0,0,0,0
Male,Caucasian,45,0,0,0,3,0,1
Female,Hispanic,44,0,0,0,4,0,1
Male,African-American,21,0,0,0,0,0,0
Male,African-American,38,0,0,0,11,0,0
Male,Caucasian,22,0,0,0,0,0,0
Male,African-American,28,0,0,0,5,0,0
Male,Caucasian,33,0,0,0,3,0,0
Male,African-American,47,0,0,1,19,1,1
Male,Caucasian,25,0,0,0,1,0,0
Male,Hispanic,53,0,0,0,1,0,0
Male,African-American,30,0,0,0,0,0,0
Male,Hispanic,31,0,0,0,0,0,0
Male,Caucasian,33,0,0,0,0,0,1
Male,African-American,20,13,0,1,13,1,0
Female,African-American,33,0,0,0,0,0,0
Male,African-American,65,0,0,0,11,0,0
Male,Other,59,0,0,0,1,0,0
Male,Hispanic,30,0,0,0,1,0,0
Female,African-American,37,0,0,0,4,0,0
Female,Caucasian,33,0,0,0,1,0,0
Male,African-American,27,0,0,0,2,0,1
Female,African-American,29,0,0,0,9,0,1
Male,Other,26,0,0,0,11,0,1
Male,African-American,45,0,0,0,14,0,0
Male,African-American,24,0,0,3,3,1,1
Male,Caucasian,31,0,0,0,1,0,0
Male,African-American,42,0,0,0,10,0,0
Male,African-American,53,0,0,0,13,0,0
Male,African-American,26,0,0,0,4,0,1
Male,Caucasian,28,0,0,0,0,0,0
Male,Caucasian,19,0,0,0,0,0,0
Male,African-American,37,0,0,0,0,0,0
Female,Caucasian,30,0,0,0,1,0,0
Male,African-American,27,0,0,0,6,0,1
Male,Caucasian,37,0,0,0,4,0,1
Male,Caucasian,22,0,0,0,3,0,1
Male,African-American,42,0,0,0,1,0,0
Male,Caucasian,25,0,0,0,0,0,0
Male,Hispanic,26,0,0,0,1,0,0
Female,Caucasian,28,0,0,0,0,0,0
Male,Caucasian,58,0,0,0,1,0,0
Male,Caucasian,22,0,0,0,2,0,0
Female,Caucasian,29,0,0,0,1,0,1
Male,African-American,38,0,0,0,0,0,0
Male,African-American,21,0,0,0,0,0,0
Male,Caucasian,38,0,0,0,2,0,0
Male,African-American,59,0,0,0,22,0,1
Male,Other,29,0,0,0,4,0,1
Male,African-American,57,0,0,0,9,0,0
Male,Caucasian,53,0,0,0,0,0,1
Male,Caucasian,45,0,0,0,1,0,0
Male,Caucasian,58,0,0,0,1,0,0
Male,Caucasian,51,0,0,0,1,0,0
Female,Caucasian,20,0,0,0,0,0,0
Male,Caucasian,53,0,0,0,2,0,0
Male,Caucasian,55,0,0,0,5,0,0
Female,Caucasian,25,0,0,0,0,0,0
Male,Caucasian,44,0,0,0,1,0,0
Male,African-American,27,0,0,0,7,0,0
Male,African-American,35,0,0,0,6,0,1
Male,Caucasian,39,0,0,0,1,0,0
Male,Caucasian,58,0,0,0,1,0,0
Female,Caucasian,42,0,0,0,5,0,1
Male,African-American,37,0,0,0,0,0,0
Female,Caucasian,52,0,0,0,3,0,0
Male,African-American,42,0,0,0,10,0,0
Male,Hispanic,37,0,0,0,2,0,1
Male,Caucasian,42,0,0,0,4,0,1
Male,Hispanic,20,0,0,0,0,0,0
Male,African-American,52,3,0,0,23,0,0
Male,Hispanic,44,0,0,0,0,0,1
Male,Caucasian,36,0,0,0,7,0,0
Female,Caucasian,28,0,0,0,2,0,0
Male,African-American,28,0,0,0,5,0,0
Male,Caucasian,38,0,0,0,12,0,0
Female,African-American,43,0,0,0,2,0,1
Male,African-American,45,0,0,0,6,0,0
Male,Caucasian,25,2,12,7,19,1,0
Male,African-American,32,0,0,0,7,0,1
Male,African-American,21,0,0,0,0,0,1
Female,Caucasian,35,0,0,0,1,0,0
Male,Caucasian,37,0,0,0,0,0,0
Male,African-American,33,0,3,1,21,1,0
Male,Caucasian,33,0,0,0,2,0,0
Female,African-American,33,0,0,0,2,0,0
Male,Caucasian,39,0,0,0,3,0,1
Male,Hispanic,35,0,0,0,5,0,1
Male,African-American,40,0,0,0,3,0,0
Male,African-American,32,0,0,0,17,0,1
Male,Caucasian,32,0,0,0,3,0,1
Male,Other,37,0,0,0,0,0,0
Male,African-American,32,0,0,0,10,0,1
Male,Caucasian,47,0,0,0,5,0,1
Female,Caucasian,23,0,0,0,0,0,0
Male,Caucasian,63,0,0,0,10,0,1
Male,African-American,38,0,1,0,16,0,1
Male,African-American,32,0,0,0,6,0,1
Male,African-American,31,0,0,0,4,0,1
Male,Caucasian,25,0,0,1,0,0,0
Male,Other,34,0,0,0,0,0,0
Male,African-American,23,0,0,0,0,0,0
Female,Caucasian,47,0,0,0,0,0,0
Male,Caucasian,33,0,0,0,1,0,1
Male,African-American,35,0,0,0,5,0,0
Male,Caucasian,22,0,0,0,1,0,1
Male,Caucasian,26,0,0,0,1,0,0
Male,African-American,36,10,0,0,14,0,1
Male,African-American,46,0,0,0,1,0,0
Female,Caucasian,65,0,0,0,0,0,0
Male,Caucasian,44,0,0,0,4,0,1
Male,Hispanic,34,0,0,0,0,0,0
Female,Hispanic,38,0,0,0,0,0,0
Female,Caucasian,26,0,0,0,4,0,1
Male,Hispanic,20,0,0,0,0,0,1
Female,Caucasian,29,0,0,0,3,0,0
Male,Caucasian,35,0,0,0,1,0,0
Male,African-American,31,0,0,0,3,0,0
Male,African-American,44,0,0,0,0,0,0
Male,African-American,56,0,0,0,7,0,0
Male,Caucasian,25,0,0,0,1,0,0
Male,African-American,28,0,0,0,1,0,0
Male,African-American,34,0,0,0,2,0,0
Male,Caucasian,52,0,0,0,2,0,1
Male,African-American,29,0,0,0,1,0,0
Male,Other,25,0,0,0,2,0,1
Male,African-American,33,0,1,0,5,0,0
Male,African-American,34,0,0,0,5,0,0
Male,African-American,33,0,0,0,1,0,1
Male,African-American,21,0,1,2,1,1,0
Male,African-American,46,0,0,0,9,0,0
Male,African-American,22,0,0,0,2,0,1
Male,Caucasian,57,0,0,0,1,0,0
Male,African-American,22,0,0,1,2,1,1
Female,Caucasian,48,0,0,0,1,0,1
Male,African-American,40,0,0,0,21,0,0
Female,African-American,30,0,0,0,1,0,0
Male,Caucasian,21,0,1,0,4,0,1
Male,Caucasian,27,0,0,0,13,0,1
Female,Caucasian,33,0,0,0,0,0,1
Male,African-American,24,0,0,0,0,0,0
Male,African-American,22,0,0,0,1,0,0
Male,African-American,43,0,0,0,0,0,1
Female,Caucasian,45,0,0,0,0,0,0
Male,Caucasian,28,0,0,0,0,0,0
Female,African-American,35,0,0,0,2,0,1
Male,African-American,31,0,0,0,9,0,1
Male,Caucasian,27,0,0,0,0,0,0
Male,African-American,32,0,0,0,1,0,0
Male,Caucasian,49,0,0,0,0,0,0
Female,African-American,44,0,0,0,0,0,0
Male,African-American,29,0,0,0,2,0,0
Male,African-American,29,0,0,0,1,0,0
Female,Caucasian,52,0,0,0,0,0,0
Male,African-American,23,0,1,0,2,0,1
Male,Other,30,0,0,0,6,0,1
Male,African-American,55,0,0,0,12,0,1
Male,African-American,19,0,0,0,1,0,0
Male,Caucasian,30,0,0,0,0,0,0
Male,African-American,34,0,0,0,13,0,1
Male,African-American,33,0,0,0,4,0,0
Male,African-American,28,0,0,0,1,0,0
Female,African-American,42,0,0,0,5,0,0
Male,African-American,29,0,0,0,1,0,0
Male,Caucasian,38,0,0,0,0,0,0
Male,Caucasian,37,0,0,0,0,0,0
Female,Caucasian,33,0,0,0,0,0,1
Male,Hispanic,30,0,0,0,0,0,0
Male,African-American,40,0,0,0,0,0,0
Female,African-American,42,0,0,0,3,0,0
Male,African-American,35,0,0,0,1,0,0
Male,African-American,65,0,0,0,7,0,0
Female,Caucasian,38,0,0,0,5,0,0
Male,African-American,23,0,0,0,0,0,0
Male,Caucasian,38,0,0,0,5,0,1
Male,African-American,35,0,0,0,1,0,0
Male,Hispanic,25,0,0,0,1,0,0
Male,Caucasian,26,0,0,0,1,0,0
Female,Hispanic,23,0,3,1,7,1,1
Female,African-American,36,2,0,0,4,0,1
Female,African-American,25,0,0,0,7,0,0
Female,Caucasian,31,0,0,0,1,0,0
Female,Hispanic,33,0,0,0,2,0,1
Male,Caucasian,40,0,0,0,2,0,0
Female,African-American,26,0,0,0,0,0,0
Male,Caucasian,47,0,0,0,0,0,0
Male,Other,55,0,0,0,2,0,0
Female,Hispanic,53,0,0,0,0,0,0
Male,Other,31,0,0,0,6,0,0
Male,Caucasian,22,0,0,0,0,0,0
Male,Caucasian,35,0,0,0,1,0,1
Female,African-American,36,0,0,0,1,0,1
Male,Hispanic,33,0,0,0,0,0,0
Female,Caucasian,25,0,0,0,0,0,0
Male,Caucasian,38,0,0,0,1,0,0
Male,Hispanic,52,0,0,0,10,0,0
Male,Caucasian,58,0,0,0,2,0,0
Male,African-American,34,0,0,0,7,0,0
Male,Caucasian,51,0,0,0,6,0,1
Male,Caucasian,29,0,0,0,2,0,0
Male,African-American,58,0,0,0,20,0,0
Male,African-American,24,0,0,4,8,1,1
Male,Caucasian,32,0,0,0,0,0,1
Female,African-American,39,0,0,0,1,0,0
Male,African-American,43,0,0,0,8,0,1
Male,African-American,45,1,0,1,20,1,1
Male,African-American,42,0,0,0,10,0,1
Male,African-American,22,0,0,0,1,0,1
Male,African-American,49,0,0,0,4,0,0
Male,African-American,42,0,0,0,0,0,1
Male,Caucasian,40,0,0,0,0,0,1
Male,African-American,25,0,1,0,2,0,1
Male,Caucasian,25,0,0,0,0,0,1
Male,African-American,23,0,0,0,0,0,0
Female,African-American,36,0,0,0,1,0,0
Female,African-American,28,0,0,0,0,0,0
Male,African-American,24,0,0,0,11,0,1
Male,Caucasian,45,0,0,0,0,0,0
Male,African-American,23,0,0,0,2,0,1
Male,African-American,25,0,1,1,2,1,0
Male,Caucasian,25,0,0,0,2,0,0
Male,African-American,24,0,1,0,1,0,0
Male,Caucasian,46,0,0,0,1,0,0
Male,Caucasian,54,0,0,0,2,0,1
Male,African-American,22,0,0,1,1,1,1
Male,Caucasian,33,0,0,0,0,0,1
Male,African-American,26,0,0,0,1,0,0
Male,African-American,29,0,0,1,16,1,1
Female,Hispanic,38,0,0,0,1,0,0
Male,African-American,47,0,0,0,1,0,0
Male,Hispanic,34,0,0,0,3,0,0
Male,African-American,32,0,0,0,1,0,0
Female,Caucasian,25,0,0,0,2,0,1
Male,Caucasian,34,0,0,0,16,0,1
Female,African-American,55,0,0,0,1,0,0
Male,African-American,26,0,0,0,0,0,0
Male,Caucasian,20,3,0,1,3,1,0
Male,African-American,39,2,2,1,19,1,1
Male,African-American,24,0,0,0,1,0,0
Male,Caucasian,29,0,0,0,0,0,0
Male,African-American,51,0,0,0,0,0,0
Female,Caucasian,31,0,0,0,3,0,1
Male,African-American,50,0,0,0,13,0,1
Male,Hispanic,25,0,0,0,2,0,1
Male,African-American,31,0,0,0,4,0,1
Male,Other,31,0,0,0,0,0,0
Male,African-American,54,0,0,0,15,0,0
Male,Caucasian,26,1,0,0,2,0,1
Male,Caucasian,44,0,0,0,0,0,0
Male,African-American,50,0,0,0,5,0,0
Male,Caucasian,43,0,0,0,0,0,0
Male,African-American,35,0,1,0,8,0,1
Female,Caucasian,34,0,0,0,1,0,0
Male,African-American,25,0,0,0,0,0,0
Male,African-American,25,0,0,0,0,0,0
Male,African-American,44,0,0,0,0,0,1
Female,Caucasian,29,0,0,0,2,0,1
Male,Caucasian,46,0,0,0,2,0,1
Male,Caucasian,53,0,0,0,0,0,0
Male,African-American,24,0,0,0,2,0,1
Male,Hispanic,27,0,0,0,0,0,0
Female,African-American,52,0,0,0,2,0,1
Male,African-American,27,0,0,0,0,0,1
Male,Caucasian,41,0,0,0,0,0,0
Female,African-American,21,0,0,0,0,0,1
Male,African-American,23,0,1,0,6,0,0
Male,African-American,42,0,0,0,4,0,0
Male,Caucasian,38,0,0,0,8,0,0
Male,Caucasian,62,0,0,0,6,0,0
Male,Caucasian,23,0,0,0,0,0,0
Male,African-American,42,0,0,0,0,0,0
Male,Hispanic,24,0,0,0,3,0,1
Male,African-American,24,5,0,0,5,0,1
Female,African-American,29,0,0,0,1,0,0
Male,Caucasian,50,0,0,0,9,0,1
Female,African-American,32,0,0,0,3,0,0
Male,African-American,40,0,0,0,13,0,0
Male,Hispanic,42,0,0,0,1,0,0
Male,African-American,27,0,0,0,2,0,0
Male,Caucasian,23,0,0,0,0,0,1
Male,African-American,37,0,0,0,22,0,1
Male,African-American,32,0,0,0,1,0,1
Male,African-American,38,0,0,0,2,0,1
Male,Caucasian,52,0,0,0,4,0,1
Female,African-American,52,0,0,0,1,0,0
Male,Caucasian,29,0,0,0,2,0,0
Male,African-American,28,0,0,0,7,0,1
Male,African-American,49,0,0,0,0,0,0
Male,African-American,20,0,0,1,0,0,0
Male,Caucasian,50,0,0,0,0,0,0
Male,Caucasian,26,0,0,0,2,0,1
Female,Caucasian,34,0,0,0,0,0,1
Female,Caucasian,28,0,0,0,1,0,1
Male,Caucasian,36,0,0,0,4,0,1
Male,African-American,45,0,0,0,1,0,1
Male,African-American,30,0,0,0,0,0,1
Male,African-American,24,0,0,0,3,0,1
Male,African-American,44,0,0,0,0,0,0
Male,African-American,25,0,0,0,0,0,1
Male,African-American,25,0,0,0,4,0,1
Male,Hispanic,53,0,0,0,1,0,0
Male,African-American,26,0,2,0,13,1,0
Male,Caucasian,26,0,0,0,1,0,1
Male,Other,37,0,0,0,2,0,0
Male,Caucasian,71,0,0,0,0,0,0
Male,Hispanic,24,0,0,0,0,0,0
Male,Caucasian,40,0,0,0,2,0,0
Male,Caucasian,60,0,0,0,1,0,0
Female,Caucasian,33,0,1,0,10,0,0
Male,African-American,39,0,0,0,5,0,0
Female,Hispanic,33,0,0,0,0,0,0
Male,Hispanic,53,0,0,0,18,0,0
Male,Hispanic,55,0,0,0,0,0,0
Male,Caucasian,34,0,0,0,0,0,0
Male,Other,30,0,0,0,6,0,1
Male,African-American,21,0,0,0,1,0,1
Male,Caucasian,44,0,0,0,2,0,0
Male,Hispanic,27,0,0,0,0,0,0
Male,Hispanic,22,0,0,0,1,0,0
Male,Caucasian,22,0,0,0,1,0,1
Female,African-American,23,0,0,0,1,0,0
Female,Caucasian,24,0,0,1,7,1,1
Male,Hispanic,25,0,0,0,2,0,0
Male,Caucasian,57,0,0,0,9,0,1
Male,Caucasian,33,0,0,0,0,0,1
Male,Caucasian,32,0,0,0,2,0,0
Male,Caucasian,47,0,0,0,3,0,0
Female,Caucasian,43,0,0,0,1,0,0
Male,Caucasian,51,0,0,0,6,0,1
Male,African-American,22,0,1,0,1,0,0
Male,Caucasian,47,0,0,0,2,0,0
Male,Caucasian,28,0,0,0,1,0,1
Male,African-American,21,0,0,1,1,1,1
Male,African-American,28,0,0,0,5,0,0
Male,African-American,39,0,0,0,2,0,0
Female,Caucasian,29,0,0,0,0,0,0
Female,Caucasian,44,0,0,0,1,0,1
Male,African-American,34,0,0,0,4,0,0
Male,Caucasian,65,0,0,0,0,0,0
Female,Caucasian,20,0,0,0,0,0,0
Male,Caucasian,33,0,0,0,5,0,1
Female,Caucasian,23,0,0,0,0,0,0
Female,Caucasian,44,0,0,0,0,0,0
Male,Hispanic,21,1,0,0,1,0,1
Male,Other,66,0,0,0,0,0,0
Male,African-American,24,0,0,0,1,0,0
Female,African-American,21,0,0,0,0,0,1
Male,Caucasian,39,0,0,0,6,0,0
Male,Caucasian,24,0,0,0,1,0,0
Male,African-American,38,0,0,0,1,0,0
Male,Hispanic,32,0,0,0,1,0,0
Female,African-American,23,0,0,0,0,0,1
Male,African-American,31,0,0,2,11,1,1
Female,African-American,35,0,0,0,0,0,0
Female,African-American,29,0,0,0,0,0,0
Male,Caucasian,34,0,0,0,8,0,0
Female,African-American,39,0,0,0,4,0,0
Male,Hispanic,32,0,0,0,0,0,0
Female,Caucasian,42,0,0,0,1,0,0
Male,African-American,29,0,0,0,6,0,0
Male,Caucasian,51,0,0,0,0,0,0
Male,Caucasian,22,0,0,1,1,1,0
Male,Caucasian,35,0,0,0,8,0,1
Female,African-American,49,0,0,0,2,0,0
Male,Caucasian,32,0,0,0,6,0,1
Male,African-American,48,0,0,0,4,0,0
Male,Caucasian,33,0,0,0,3,0,1
Male,Caucasian,58,0,0,0,5,0,1
Male,African-American,30,0,0,0,3,0,0
Male,African-American,28,0,0,0,1,0,0
Male,Hispanic,54,0,0,0,0,0,0
Male,African-American,33,0,0,0,2,0,1
Female,African-American,43,1,0,0,5,0,0
Male,African-American,24,0,0,0,0,0,1
Male,African-American,48,0,0,0,10,0,0
Male,African-American,23,0,0,0,0,0,0
Male,African-American,23,0,0,0,2,0,0
Male,Caucasian,23,0,0,0,2,0,1
Male,Other,47,0,0,0,1,0,0
Male,Caucasian,62,0,0,0,0,0,0
Male,African-American,40,0,0,0,30,0,0
Male,Other,52,0,0,0,2,0,0
Male,African-American,29,0,0,0,0,0,1
Male,Caucasian,50,0,0,0,3,0,0
Male,African-American,19,0,0,0,3,0,1
Male,Caucasian,39,0,0,0,2,0,0
Male,Caucasian,58,0,0,0,2,0,0
Female,African-American,24,0,0,0,1,0,0
Male,Other,48,0,0,0,0,0,0
Female,African-American,23,0,0,0,0,0,1
Male,Caucasian,31,0,0,0,17,0,1
Female,Other,35,0,0,0,2,0,0
Male,Caucasian,57,0,0,0,6,0,0
Male,Caucasian,45,0,0,0,2,0,0
Female,Caucasian,31,0,0,0,0,0,0
Male,Caucasian,57,0,0,0,12,0,0
Male,African-American,29,0,0,0,6,0,1
Male,African-American,26,0,1,0,7,0,0
Male,African-American,30,0,0,0,0,0,1
Male,African-American,45,0,0,0,11,0,0
Male,Other,27,0,0,0,1,0,0
Male,Caucasian,42,0,0,0,0,0,0
Male,Other,48,0,0,0,7,0,0
Male,Hispanic,44,0,0,0,8,0,0
Male,Caucasian,23,0,0,0,0,0,0
Female,Caucasian,28,0,0,0,0,0,0
Male,African-American,41,0,0,0,3,0,0
Male,African-American,25,0,0,0,1,0,1
Female,Caucasian,34,0,0,0,3,0,0
Male,African-American,53,0,0,0,26,0,1
Female,African-American,28,0,0,0,1,0,1
Male,African-American,27,0,0,0,0,0,0
Male,African-American,39,0,0,0,4,0,0
Female,Caucasian,23,0,0,0,1,0,0
Female,Caucasian,55,0,0,0,6,0,0
Male,Caucasian,52,0,0,0,10,0,0
Male,African-American,27,0,0,0,4,0,1
Male,Other,47,0,0,0,5,0,0
Male,Hispanic,35,0,0,0,2,0,0
Female,Caucasian,24,0,1,3,8,1,0
Male,Caucasian,30,0,0,1,7,1,1
Male,Caucasian,26,0,0,0,2,0,1
Male,African-American,44,0,0,0,7,0,1
Male,African-American,33,0,0,0,17,0,1
Male,African-American,21,0,0,1,1,1,1
Male,African-American,29,0,0,0,4,0,1
Male,African-American,27,0,0,0,7,0,0
Male,Caucasian,20,0,0,0,0,0,0
Female,African-American,48,0,0,0,0,0,0
Female,Caucasian,41,0,0,0,3,0,0
Male,Caucasian,44,0,0,0,0,0,0
Male,African-American,37,0,0,0,11,0,1
Female,Caucasian,54,0,0,0,7,0,0
Male,African-American,21,0,0,0,1,0,0
Female,Caucasian,22,0,0,0,2,0,0
Male,Hispanic,27,0,0,0,1,0,0
Male,African-American,52,0,0,0,2,0,0
Male,African-American,44,0,0,0,0,0,0
Male,African-American,31,0,0,0,3,0,0
Male,African-American,40,10,0,0,14,0,0
Male,African-American,32,0,0,0,9,0,0
Male,African-American,30,0,0,0,10,0,1
Female,African-American,27,0,0,0,1,0,0
Male,African-American,34,0,0,0,0,0,0
Female,Hispanic,47,0,0,0,1,0,0
Male,African-American,55,0,0,0,5,0,1
Male,Hispanic,36,0,0,0,3,0,0
Male,African-American,37,0,0,0,6,0,0
Male,African-American,33,0,0,0,0,0,0
Male,African-American,22,0,0,0,0,0,1
Female,African-American,27,0,0,0,0,0,0
Male,African-American,20,0,0,2,0,0,1
Male,African-American,26,0,0,0,0,0,0
Male,African-American,25,0,0,0,10,0,0
Male,Caucasian,37,0,0,0,4,0,0
Female,Hispanic,20,2,0,0,2,0,0
Male,African-American,20,0,1,0,1,0,0
Male,African-American,31,0,0,0,15,0,0
Male,African-American,31,0,0,0,6,0,0
Female,Caucasian,36,0,0,0,2,0,0
Male,African-American,35,0,0,0,4,0,0
Female,African-American,37,0,0,0,1,0,0
Male,Caucasian,20,0,0,0,1,0,1
Female,African-American,50,0,0,0,12,0,1
Male,Caucasian,66,0,0,0,0,0,0
Male,Caucasian,24,0,0,2,8,1,1
Male,African-American,29,0,1,0,8,0,1
Female,African-American,45,0,0,0,1,0,0
Male,Caucasian,34,0,0,0,2,0,1
Male,African-American,70,0,0,0,0,0,0
Female,African-American,33,0,0,0,0,0,0
Male,African-American,26,0,0,0,2,0,0
Female,African-American,23,0,0,3,5,1,0
Male,African-American,23,1,0,0,4,0,0
Male,Caucasian,27,0,0,0,5,0,0
Male,Caucasian,44,0,0,0,6,0,1
Male,African-American,23,0,0,0,2,0,1
Male,African-American,36,1,2,5,17,1,0
Male,African-American,26,0,0,0,0,0,0
Female,Caucasian,23,0,0,0,2,0,0
Male,African-American,27,0,0,0,3,0,1
Male,African-American,53,0,0,0,11,0,0
Male,African-American,29,0,0,0,0,0,0
Male,African-American,65,0,0,0,1,0,0
Male,Caucasian,20,0,0,0,0,0,0
Female,African-American,27,1,0,0,1,0,0
Male,Caucasian,45,0,0,0,7,0,0
Male,African-American,42,0,0,0,1,0,0
Male,African-American,53,0,0,0,10,0,0
Male,African-American,20,1,1,1,2,1,1
Male,Caucasian,19,0,0,0,0,0,0
Male,Caucasian,49,0,0,0,3,0,0
Male,Caucasian,29,0,0,0,8,0,1
Male,Hispanic,29,0,0,0,0,0,0
Female,Caucasian,52,0,0,0,1,0,0
Male,Hispanic,37,0,0,0,4,0,1
Male,African-American,26,0,0,0,1,0,1
Male,African-American,53,0,0,0,15,0,1
Male,Hispanic,47,0,0,0,1,0,0
Male,African-American,38,0,0,0,0,0,1
Male,African-American,21,1,0,0,1,0,1
Male,African-American,48,0,0,0,0,0,0
Female,Caucasian,40,0,0,0,1,0,0
Male,African-American,51,0,0,0,1,0,0
Female,Other,24,0,0,0,0,0,0
Male,African-American,22,0,0,0,0,0,1
Male,Caucasian,42,0,0,0,0,0,0
Male,African-American,36,0,0,0,4,0,0
Male,African-American,26,0,0,0,0,0,0
Male,Caucasian,38,0,0,0,2,0,0
Male,Other,54,0,0,0,2,0,0
Male,Hispanic,24,0,0,0,1,0,0
Female,Caucasian,44,0,0,0,0,0,1
Female,African-American,23,0,0,0,2,0,1
Male,Caucasian,64,0,0,0,0,0,0
Male,Caucasian,38,0,0,0,5,0,1
Female,Other,45,0,0,0,0,0,0
Male,African-American,49,0,0,0,1,0,0
Male,Caucasian,42,0,0,0,0,0,0
Female,African-American,45,0,0,0,3,0,0
Male,Caucasian,24,0,0,0,0,0,0
Male,Hispanic,40,0,0,0,0,0,0
Male,Hispanic,44,0,0,0,2,0,0
Male,African-American,51,0,0,0,3,0,0
Male,Caucasian,33,0,2,0,2,0,0
Female,Caucasian,54,0,0,0,0,0,0
Male,Other,45,0,0,0,2,0,0
Male,Caucasian,33,0,0,1,14,1,0
Male,Other,41,0,0,0,0,0,0
Male,African-American,42,0,0,0,17,0,1
Male,Caucasian,34,0,0,0,3,0,0
Male,Caucasian,38,0,0,0,2,0,1
Female,African-American,31,0,0,0,1,0,0
Female,African-American,28,0,0,0,1,0,0
Male,African-American,32,0,0,1,9,1,1
Male,Hispanic,31,0,0,0,0,0,0
Male,Caucasian,30,0,0,0,1,0,1
Male,African-American,53,0,0,0,1,0,0
Male,African-American,40,0,0,0,1,0,0
Male,Caucasian,48,1,0,0,15,0,0
Female,African-American,29,0,0,0,0,0,0
Male,African-American,55,0,0,0,0,0,0
Female,Caucasian,51,0,0,0,0,0,1
Female,African-American,28,0,0,0,0,0,0
Male,Caucasian,52,0,0,0,1,0,0
Male,Caucasian,27,0,0,0,1,0,0
Female,African-American,23,0,0,0,1,0,0
Male,African-American,28,0,0,0,5,0,0
